"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1115","205089_at","ZNF7","7553","zinc finger protein 7",1.18513563977782,3.52318070029233,3.66993159749064,0.00097673776277436,0.002130248702496,-1.27552673218151
"1116","205090_s_at","NAGPA","51172","N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase",-0.871923306178494,4.91628632339759,-2.25037259416445,0.0322133423571997,0.0446124401701595,-4.53975157445639
"1117","205098_at","CCR1","1230","C-C motif chemokine receptor 1",-1.87375665769775,4.34533844457533,-3.72500076888553,0.000843444141340176,0.00188016786228067,-1.13451553667276
"1118","205100_at","GFPT2","9945","glutamine-fructose-6-phosphate transaminase 2",-1.09952856548746,3.73663976530182,-2.79509054327498,0.00912442820140606,0.0146113909754368,-3.38990782268555
"1119","205101_at","CIITA","4261","class II major histocompatibility complex transactivator",1.36796315778041,4.78309779997691,3.99274320412101,0.000410355904129384,0.00102133587236148,-0.439363092212473
"1120","205105_at","MAN2A1","4124","mannosidase alpha class 2A member 1",1.45945345134787,4.3417182566134,3.82576245710382,0.000643977300382751,0.00149381552522411,-0.874677360024759
"1121","205119_s_at","FPR1","2357","formyl peptide receptor 1",-3.29749589650506,6.22285490638694,-8.33889369203931,3.537096898945e-09,6.10224794061579e-08,11.0544482958964
"1122","205126_at","VRK2","7444","VRK serine/threonine kinase 2",-0.254833055142366,5.83400622963339,-0.464553977753066,0.645734146240578,0.67359915978636,-6.81881375980834
"1123","205128_x_at","PTGS1","5742","prostaglandin-endoperoxide synthase 1",0.723863295018935,5.36595814296465,1.94930571362016,0.0610300192982924,0.0796052303415852,-5.10074578397003
"1124","205133_s_at","HSPE1","3336","heat shock protein family E (Hsp10) member 1",-1.53660926952352,6.23416858499527,-4.01958134235869,0.000381546280815696,0.00095849554178778,-0.368898043992896
"1125","205159_at","CSF2RB","1439","colony stimulating factor 2 receptor beta common subunit",0.668445181545431,7.67173459319196,1.21776661595661,0.233168872030252,0.268330312538804,-6.18809078629501
"1126","205173_x_at","CD58","965","CD58 molecule",0.013617509208284,3.75291305782692,0.0331672925195603,0.973769349196296,0.975702869869805,-6.92842776806891
"1127","205174_s_at","QPCT","25797","glutaminyl-peptide cyclotransferase",1.91136212202517,2.50605885887114,5.25187271251033,1.27454180084295e-05,5.32642365424738e-05,2.95372458512886
"1128","205176_s_at","ITGB3BP","23421","integrin subunit beta 3 binding protein",2.11190328415251,4.53494526821709,6.8732173104438,1.53207337055094e-07,1.42219062230305e-06,7.32279309855511
"1129","205178_s_at","RBBP6","5930","RB binding protein 6, ubiquitin ligase",2.04811837483242,5.33024548296422,4.32946914616981,0.000163659010856474,0.000466260710534639,0.453126329166116
"1130","205180_s_at","ADAM8","101","ADAM metallopeptidase domain 8",-1.0092768375287,5.87157811991498,-2.84079486680711,0.00816457403092947,0.0133281558234076,-3.28664236253727
"1131","205202_at","PCMT1","5110","protein-L-isoaspartate (D-aspartate) O-methyltransferase",1.43275331472031,5.43933396839905,3.27092760727999,0.00277551014070896,0.00520666098422029,-2.27256076077927
"1132","205204_at","NMB","4828","neuromedin B",-0.938031895617597,4.52822035727855,-2.89276471743168,0.00718886674612462,0.0119331640847472,-3.16809034869586
"1133","205207_at","IL6","3569","interleukin 6",-3.40760151551207,5.31353135171904,-7.00592696228414,1.07776277997151e-07,1.05605056862742e-06,7.67118303798684
"1134","205214_at","STK17B","9262","serine/threonine kinase 17b",2.93399911255807,2.81148754106347,6.82490977513887,1.74216625371229e-07,1.576933893775e-06,7.19551704227387
"1135","205229_s_at","COCH","1690","cochlin",0.932840625530688,3.86251524828632,1.9377190013565,0.0624909032248415,0.0812483008521735,-5.12113107995158
"1136","205241_at","SCO2","9997","SCO cytochrome c oxidase assembly protein 2",-1.86366579352249,7.79319186919862,-5.94914057802378,1.86089581186421e-06,1.09991748059968e-05,4.85176765538454
"1137","205242_at","CXCL13","10563","C-X-C motif chemokine ligand 13",-4.19165554988735,6.08484096681979,-5.85522605603531,2.40789278669286e-06,1.35487544157599e-05,4.59715026973227
"1138","205249_at","EGR2","1959","early growth response 2",-0.136184028371227,5.99900104415025,-0.383037330318207,0.704496985617842,0.731495455488485,-6.85399769737157
"1139","205251_at","PER2","8864","period circadian regulator 2",2.00601351044301,3.00391413652385,6.91545044204725,1.3695452723164e-07,1.29542100287118e-06,7.43386628493663
"1140","205257_s_at","AMPH","273","amphiphysin",-1.88325797234367,3.22387801375819,-2.75513759200395,0.010049340187425,0.0158907897910829,-3.47939578814077
"1141","205260_s_at","ACYP1","97","acylphosphatase 1",0.280421490504608,4.33230048651936,0.661529584374919,0.51351647991895,0.54901113067606,-6.70642888130759
"1142","205267_at","POU2AF1","5450","POU class 2 homeobox associating factor 1",5.63459959073893,8.24752371914867,9.39342772748037,2.78585506290278e-10,7.25580444447647e-09,13.564767094392
"1143","205270_s_at","LCP2","3937","lymphocyte cytosolic protein 2",-1.75440154523933,3.5933701185528,-5.52102230146059,6.04915292077922e-06,2.89376350012101e-05,3.6879429501409
"1144","205290_s_at","BMP2","650","bone morphogenetic protein 2",-1.080276485515,2.85161562221901,-2.78624442520105,0.00932205235992282,0.0148747531134421,-3.40978525767957
"1145","205291_at","IL2RB","3560","interleukin 2 receptor subunit beta",-3.09811079969675,7.36710629086559,-9.54371603975148,1.96263706349885e-10,5.70011929880925e-09,13.9100486263748
"1146","205297_s_at","CD79B","974","CD79b molecule",4.30165076716858,5.34399727083958,11.1522798173671,5.5410777413365e-12,3.06429189613362e-10,17.412814199392
"1147","205298_s_at","BTN2A2","10385","butyrophilin subfamily 2 member A2",0.33076214431315,6.8289807943356,0.863134506933765,0.395175002411819,0.432219313122871,-6.55209972980203
"1148","205316_at","SLC15A2","6565","solute carrier family 15 member 2",4.14213890747296,3.83305830815289,13.7297749985456,3.4508037779303e-14,6.63375945309744e-12,22.3391481590922
"1149","205329_s_at","SNX4","8723","sorting nexin 4",-0.665069209846706,3.37613799534808,-1.74425738117857,0.0917501733610031,0.11474456315315,-5.44738196648066
"1150","205349_at","GNA15","2769","G protein subunit alpha 15",-2.87170993050815,5.05519593698191,-5.30111107508497,1.11193196596718e-05,4.77539292192499e-05,3.08808512057882
"1151","205351_at","GGCX","2677","gamma-glutamyl carboxylase",-0.832931817402914,2.67894297616009,-2.35987668543615,0.0252543537510624,0.0360381145609894,-4.32163811906374
"1152","205356_at","USP13","8975","ubiquitin specific peptidase 13",0.693426691000045,3.56107925645382,1.80109949361401,0.0821382389125928,0.103947357520419,-5.35434070568741
"1153","205379_at","CBR3","874","carbonyl reductase 3",-1.64005324194667,5.32999040268624,-3.65177146358755,0.0010250342408347,0.00222254823923978,-1.32186527905585
"1154","205382_s_at","CFD","1675","complement factor D",-3.55189348073841,5.80087199946398,-5.40641328856527,8.30609720009859e-06,3.75075105109597e-05,3.37539789075658
"1155","205394_at","CHEK1","1111","checkpoint kinase 1",0.97307906200088,4.13290354935855,2.23043675217538,0.0336524373128707,0.0464302424579832,-4.57868676426877
"1156","205403_at","IL1R2","7850","interleukin 1 receptor type 2",-4.82880156299454,6.17456503972585,-8.07165060030257,6.89288057739254e-09,1.0421932168889e-07,10.3942562835674
"1157","205404_at","HSD11B1","3290","hydroxysteroid 11-beta dehydrogenase 1",-2.62898016262371,4.7796490696006,-6.19148038484442,9.59824682475265e-07,6.37304645255369e-06,5.50635649215848
"1158","205412_at","ACAT1","38","acetyl-CoA acetyltransferase 1",-0.263208854124531,4.37585244477544,-0.715345284500196,0.480139334480934,0.517161817849395,-6.6690771203808
"1159","205434_s_at","AAK1","22848","AP2 associated kinase 1",-2.41893656493249,4.90660306620687,-6.01432481623287,1.55667117818948e-06,9.43585817770408e-06,5.02820322805044
"1160","205437_at","ZNF211","10520","zinc finger protein 211",0.909868989960685,3.84189778267414,2.7700833005838,0.0096935081837819,0.0153823476957262,-3.44600654202928
"1161","205443_at","SNAPC1","6617","small nuclear RNA activating complex polypeptide 1",1.22332804192769,2.65301742284518,4.07123766926762,0.000331579750094732,0.000849357519754083,-0.232913919330819
"1162","205452_at","PIGB","9488","phosphatidylinositol glycan anchor biosynthesis class B",2.09713021007941,3.72267661495456,5.67799890394457,3.92167930605773e-06,2.02712155679322e-05,4.11551139187548
"1163","205453_at","HOXB2","3212","homeobox B2",-1.88311733083603,4.01081975287825,-4.45150632616693,0.000116982524359175,0.000350340097060824,0.780396271259773
"1164","205455_at","MST1R","4486","macrophage stimulating 1 receptor",-0.615956362580334,3.96389112774017,-1.67361070673806,0.105005925344774,0.129675411629505,-5.55964547107335
"1165","205474_at","CRLF3","51379","cytokine receptor like factor 3",1.40067830758771,4.76407896023701,3.15261626229911,0.00375501217651556,0.0067674036413363,-2.55854293168983
"1166","205479_s_at","PLAU","5328","plasminogen activator, urokinase",-3.38389998628592,6.73143876500115,-7.05703430372782,9.41717523473507e-08,9.45699911010585e-07,7.80484459069041
"1167","205480_s_at","UGP2","7360","UDP-glucose pyrophosphorylase 2",1.95284470434882,6.40129083438993,4.17534029697878,0.000249645312253712,0.000668314406875487,0.042473873136573
"1168","205483_s_at","ISG15","9636","ISG15 ubiquitin like modifier",-2.33367380508541,7.63488087909999,-5.5974973143156,4.89706231942957e-06,2.42272556170799e-05,3.89633490999019
"1169","205488_at","GZMA","3001","granzyme A",-1.59716748213181,3.2759936935443,-2.8525828613248,0.00793289385760328,0.0130024736106961,-3.2598562050719
"1170","205495_s_at","GNLY","10578","granulysin",-1.56744126977265,3.9881871528158,-3.29724356089862,0.00259372984131849,0.00490669511218497,-2.20829409103845
"1171","205525_at","CALD1","800","caldesmon 1",0.238879490571053,3.23868568970857,0.60545860598507,0.549603062549928,0.583420342759416,-6.74232962922705
"1172","205541_s_at","GSPT2","23708","G1 to S phase transition 2",1.61601902954596,2.88813234658058,5.72738008446445,3.42271287501892e-06,1.81310218521903e-05,4.24984472887614
"1173","205544_s_at","CR2","1380","complement C3d receptor 2",3.42656942506141,5.27177955611018,7.63849112802892,2.07239839848192e-08,2.62265590428574e-07,9.30434067125654
"1174","205554_s_at","DNASE1L3","1776","deoxyribonuclease 1 like 3",-1.70748954548168,4.42585098578753,-3.41447539577879,0.00191409279727885,0.00379341807688499,-1.91927582619358
"1175","205569_at","LAMP3","27074","lysosomal associated membrane protein 3",-2.78078021859179,4.42530441693259,-5.38075779972376,8.91761374196808e-06,3.98675599959304e-05,3.30540646717484
"1176","205571_at","LIPT1","51601","lipoyltransferase 1",0.47158625702164,3.43971396279289,1.24552652881993,0.222948924973835,0.257671002038182,-6.15481416104776
"1177","205583_s_at","ALG13","79868","ALG13 UDP-N-acetylglucosaminyltransferase subunit",2.17594742814406,3.65560327437516,4.56326906176923,8.59403846752348e-05,0.00026790836519994,1.08148870208854
"1178","205590_at","RASGRP1","10125","RAS guanyl releasing protein 1",1.09890128954148,5.10372287797441,2.04754298703458,0.0497964689798333,0.0660625518473832,-4.92422034199084
"1179","205594_at","ZNF652","22834","zinc finger protein 652",1.76174323700608,3.32243777467953,5.21269352906466,1.42080562392577e-05,5.88286390132135e-05,2.84681742271532
"1180","205599_at","TRAF1","7185","TNF receptor associated factor 1",-1.69997283691522,4.79378245185986,-3.7014287635525,0.000898175346532607,0.00198463813571545,-1.19496398839196
"1181","205633_s_at","ALAS1","211","5'-aminolevulinate synthase 1",-0.98748147654394,5.25721505750656,-2.57645125893294,0.0153631843068978,0.0230647731673285,-3.87022568809488
"1182","205639_at","AOAH","313","acyloxyacyl hydrolase",-1.31930025427851,5.35241144197296,-3.57877950078704,0.00124367719268531,0.00262590210610387,-1.50726804490312
"1183","205644_s_at","SNRPG","6637","small nuclear ribonucleoprotein polypeptide G",-1.44332806426861,9.98892940297757,-4.82397572159759,4.17647676068312e-05,0.000146485114534125,1.78777203126734
"1184","205658_s_at","SNAPC4","6621","small nuclear RNA activating complex polypeptide 4",0.436522236985661,4.88063788921722,1.1066553328053,0.277575899273877,0.314591214308996,-6.31446063814401
"1185","205660_at","OASL","8638","2'-5'-oligoadenylate synthetase like",-1.55277848223698,3.86143244223728,-3.83606613303228,0.000626392513809316,0.00146254862825229,-0.847980262648687
"1186","205664_at","KIN","22944","Kin17 DNA and RNA binding protein",1.00792829920236,2.51848656084562,2.96951685832948,0.0059471636906118,0.0101174461942688,-2.99088171808318
"1187","205667_at","WRN","7486","WRN RecQ like helicase",1.01009254655317,3.25804089385526,2.85679580978308,0.00785160575635491,0.0129006644030951,-3.2502680727229
"1188","205668_at","LY75","4065","lymphocyte antigen 75",-0.109017744177378,6.01218463807851,-0.16843897432432,0.867412046607997,0.880498474266151,-6.91445953033133
"1189","205671_s_at","HLA-DOB","3112","major histocompatibility complex, class II, DO beta",2.70809827249448,6.33550030713415,7.54104261480137,2.66336143528058e-08,3.23855123922521e-07,9.05586151840362
"1190","205676_at","CYP27B1","1594","cytochrome P450 family 27 subfamily B member 1",-4.45266399763945,5.72913032358649,-8.76516509717318,1.24407979411015e-09,2.52379403458425e-08,12.0875704659573
"1191","205681_at","BCL2A1","597","BCL2 related protein A1",-0.415714383321567,4.11411334770227,-0.938802518186509,0.35561786188222,0.393538735860341,-6.48415857271092
"1192","205686_s_at","CD86","942","CD86 molecule",-1.99025834783646,5.31768664142221,-4.5774641351363,8.26352863306973e-05,0.000259206410968939,1.11981360167192
"1193","205690_s_at","BUD31","8896","BUD31 homolog",0.671689444332913,4.83393665494401,1.76975435579435,0.087326791143371,0.109859225879024,-5.40594350268889
"1194","205691_at","SYNGR3","9143","synaptogyrin 3",-1.12259948416697,6.08772501884054,-2.19389710085553,0.0364410147922183,0.0499363125309523,-4.64941495248297
"1195","205692_s_at","CD38","952","CD38 molecule",2.60629684265498,6.46214890851863,5.89443038248881,2.16216079109149e-06,1.23635171581251e-05,4.70349638555419
"1196","205704_s_at","ATP6V0A2","23545","ATPase H+ transporting V0 subunit a2",0.707762989263006,4.64437565943057,1.5506212178836,0.131882822917682,0.159883170005611,-5.74590259317877
"1197","205733_at","BLM","641","BLM RecQ like helicase",2.28532497252827,5.59779633724825,6.33959015391581,6.41892609614542e-07,4.58640790267948e-06,5.90439760348229
"1198","205758_at","CD8A","925","CD8a molecule",-1.88858946823057,4.43228837372856,-3.20506996055515,0.00328562008849197,0.00602911286238277,-2.43235988040549
"1199","205774_at","F12","2161","coagulation factor XII",-3.07502925387207,5.67797370183928,-6.07509767536818,1.31837193427081e-06,8.21337576952358e-06,5.19246588997578
"1200","205780_at","BIK","638","BCL2 interacting killer",2.38118430041127,5.85326417386633,6.74950222421258,2.13020983258988e-07,1.87765438737235e-06,6.99636557039912
"1201","205786_s_at","ITGAM","3684","integrin subunit alpha M",-4.4923437270519,5.30563422490991,-7.27981954620897,5.24769965106151e-08,5.82004491520201e-07,8.38408094098879
"1202","205796_at","TCP11L1","55346","t-complex 11 like 1",0.726970859580062,3.53059978130187,1.53111169463055,0.136623208501203,0.164887262397416,-5.7743503520573
"1203","205801_s_at","RASGRP3","25780","RAS guanyl releasing protein 3",4.24282351865804,4.03667099923157,10.4829902118038,2.34935476014799e-11,9.9835212281236e-10,15.9977421004651
"1204","205819_at","MARCO","8685","macrophage receptor with collagenous structure",-1.73296340155025,3.94450109062226,-3.77701484565723,0.000733932793483697,0.00167017287897051,-1.00067031263395
